DAY,TIME,INFLOW (m3/s),OUTFLOW (m3/s),
02/25/18,15:00,   246.25000000,   231.49158188,
02/25/18,16:00,   244.79000000,   231.89266594,
02/25/18,17:00,   276.19000000,   231.38145797,
02/25/18,18:00,   266.69000000,   246.43335399,
02/25/18,19:00,   264.21000000,   249.32805199,
02/25/18,20:00,   270.05000000,   249.56640100,
02/25/18,21:00,   215.28000000,   252.53257550,
02/25/18,22:00,   212.95000000,   227.31528775,
02/25/18,23:00,     0.00000000,   213.57076887,
02/26/18,00:00,     0.00000000,   106.78538444,
02/26/18,01:00,     3.51000000,    53.39269222,
02/26/18,02:00,     0.00000000,    26.69634611,
02/26/18,03:00,     2.92000000,    13.34817305,
02/26/18,04:00,     0.00000000,     6.67408653,
02/26/18,05:00,     0.00000000,     3.33704326,
02/26/18,06:00,     1.16000000,     1.66852163,
02/26/18,07:00,     1.02000000,     0.83426082,
02/26/18,08:00,     0.88000000,     0.41713041,
02/26/18,09:00,   246.69000000,     0.20856520,
02/26/18,10:00,   250.78000000,   116.46565760,
02/26/18,11:00,   262.17000000,   176.58807880,
02/26/18,12:00,   250.63000000,   212.20191440,
02/26/18,13:00,   251.51000000,   224.38308220,
02/26/18,14:00,   257.79000000,   230.90266610,
02/26/18,15:00,   288.46000000,   237.22395805,
02/26/18,16:00,   257.20000000,   255.33622903,
02/26/18,17:00,   269.47000000,   249.15311451,
02/26/18,18:00,     0.00000000,   252.04318226,
02/26/18,19:00,   247.56000000,   126.02159113,
02/26/18,20:00,   256.91000000,   179.79629556,
02/26/18,21:00,   266.55000000,   211.24177278,
02/26/18,22:00,   261.14000000,   231.66401139,
02/26/18,23:00,   257.93000000,   239.23775570,
02/27/18,00:00,   267.13000000,   241.45975285,
02/27/18,01:00,     4.53000000,   247.05575142,
02/27/18,02:00,     4.09000000,   123.52787571,
02/27/18,03:00,     2.19000000,    61.76393786,
02/27/18,04:00,     1.31000000,    30.88196893,
02/27/18,05:00,     1.31000000,    15.44098446,
02/27/18,06:00,     3.51000000,     7.72049223,
02/27/18,07:00,   259.54000000,     3.86024612,
02/27/18,08:00,   211.34000000,   124.55587306,
02/27/18,09:00,   212.22000000,   161.40618653,
02/27/18,10:00,   202.13000000,   180.26034326,
02/27/18,11:00,   295.61000000,   184.76854663,
02/27/18,12:00,   196.44000000,   232.59414832,
02/27/18,13:00,   211.63000000,   208.16157416,
02/27/18,14:00,   271.51000000,   203.35041208,
02/27/18,15:00,   290.79000000,   230.13633104,
02/27/18,16:00,   275.75000000,   252.92829052,
02/27/18,17:00,   283.35000000,   256.99227026,
02/27/18,18:00,   297.07000000,   262.72926013,
02/27/18,19:00,   277.36000000,   272.28625506,
02/27/18,20:00,   295.90000000,   267.45612753,
02/27/18,21:00,   295.32000000,   274.07931377,
02/27/18,22:00,   287.44000000,   277.10815688,
02/27/18,23:00,   294.89000000,   274.78107844,
02/28/18,00:00,   219.37000000,   277.24941422,
02/28/18,01:00,    -1.00000000,    -1.00000000,
02/28/18,02:00,    -1.00000000,    -1.00000000,
02/28/18,03:00,    -1.00000000,    -1.00000000,
02/28/18,04:00,    -1.00000000,    -1.00000000,
02/28/18,05:00,    -1.00000000,    -1.00000000,
02/28/18,06:00,    -1.00000000,    -1.00000000,
02/28/18,07:00,    -1.00000000,    -1.00000000,
02/28/18,08:00,    -1.00000000,    -1.00000000,
02/28/18,09:00,    -1.00000000,    -1.00000000,
02/28/18,10:00,    -1.00000000,    -1.00000000,
02/28/18,11:00,    -1.00000000,    -1.00000000,
02/28/18,12:00,    -1.00000000,    -1.00000000,
02/28/18,13:00,    -1.00000000,    -1.00000000,
02/28/18,14:00,    -1.00000000,    -1.00000000,
02/28/18,15:00,    -1.00000000,    -1.00000000,
02/28/18,16:00,    -1.00000000,    -1.00000000,
02/28/18,17:00,    -1.00000000,    -1.00000000,
02/28/18,18:00,    -1.00000000,    -1.00000000,
02/28/18,19:00,    -1.00000000,    -1.00000000,
02/28/18,20:00,    -1.00000000,    -1.00000000,
02/28/18,21:00,    -1.00000000,    -1.00000000,
02/28/18,22:00,    -1.00000000,    -1.00000000,
02/28/18,23:00,    -1.00000000,    -1.00000000,
03/01/18,00:00,    -1.00000000,    -1.00000000,
03/01/18,01:00,    -1.00000000,    -1.00000000,
03/01/18,02:00,    -1.00000000,    -1.00000000,
03/01/18,03:00,    -1.00000000,    -1.00000000,
03/01/18,04:00,    -1.00000000,    -1.00000000,
03/01/18,05:00,    -1.00000000,    -1.00000000,
03/01/18,06:00,    -1.00000000,    -1.00000000,
03/01/18,07:00,    -1.00000000,    -1.00000000,
03/01/18,08:00,    -1.00000000,    -1.00000000,
03/01/18,09:00,    -1.00000000,    -1.00000000,
03/01/18,10:00,    -1.00000000,    -1.00000000,
03/01/18,11:00,    -1.00000000,    -1.00000000,
03/01/18,12:00,     0.00000000,     0.00000000,
03/01/18,13:00,   195.57000000,     0.00000000,
03/01/18,14:00,   290.21000000,    91.44037500,
03/01/18,15:00,   293.28000000,   183.29756250,
03/01/18,16:00,   298.83000000,   230.72278125,
03/01/18,17:00,   297.95000000,   257.14101562,
03/01/18,18:00,   292.69000000,   269.92113281,
03/01/18,19:00,   290.65000000,   273.74694141,
03/01/18,20:00,   295.32000000,   274.66534570,
03/01/18,21:00,   295.17000000,   277.40117285,
03/01/18,22:00,   294.44000000,   278.69596143,
03/01/18,23:00,   293.57000000,   278.98748071,
03/02/18,00:00,     1.46000000,   278.70911536,
03/02/18,01:00,     0.00000000,   139.35455768,
03/02/18,02:00,     2.04000000,    69.67727884,
03/02/18,03:00,     0.00000000,    34.83863942,
03/02/18,04:00,     2.33000000,    17.41931971,
03/02/18,05:00,     3.51000000,     8.70965985,
03/02/18,06:00,     0.44000000,     4.35482993,
03/02/18,07:00,     3.51000000,     2.17741496,
03/02/18,08:00,   244.94000000,     1.08870748,
03/02/18,09:00,   267.86000000,   116.05260374,
03/02/18,10:00,   261.73000000,   184.70805187,
03/02/18,11:00,   267.14000000,   216.04740094,
03/02/18,12:00,   272.68000000,   234.35445047,
03/02/18,13:00,   256.03000000,   246.20872523,
03/02/18,14:00,   270.20000000,   244.01898762,
03/02/18,15:00,   255.60000000,   249.83199381,
03/02/18,16:00,   260.12000000,   245.62099690,
03/02/18,17:00,   264.94000000,   245.71899845,
03/02/18,18:00,   275.02000000,   248.11774923,
03/02/18,19:00,   259.83000000,   254.23112461,
03/02/18,20:00,   256.91000000,   249.88268731,
03/02/18,21:00,   286.99000000,   246.28496865,
03/02/18,22:00,   280.43000000,   259.15010933,
03/02/18,23:00,   284.22000000,   262.38467966,
03/03/18,00:00,     1.90000000,   265.84958983,
03/03/18,01:00,     0.00000000,   132.92479492,
03/03/18,02:00,     0.00000000,    66.46239746,
03/03/18,03:00,     2.19000000,    33.23119873,
03/03/18,04:00,     0.00000000,    16.61559936,
03/03/18,05:00,     0.15000000,     8.30779968,
03/03/18,06:00,     0.00000000,     4.15389984,
03/03/18,07:00,     0.00000000,     2.07694992,
03/03/18,08:00,     0.00000000,     1.03847496,
03/03/18,09:00,   204.47000000,     0.51923748,
03/03/18,10:00,   203.60000000,    96.03874374,
03/03/18,11:00,   203.16000000,   143.37437187,
03/03/18,12:00,     2.63000000,   166.82768594,
03/03/18,13:00,     3.07000000,    83.41384297,
03/03/18,14:00,   267.28000000,    41.70692148,
03/03/18,15:00,   305.98000000,   147.25246074,
03/03/18,16:00,   309.05000000,   218.89148037,
03/03/18,17:00,   296.34000000,   256.20761519,
03/03/18,18:00,   278.52000000,   268.66955759,
03/03/18,19:00,   272.39000000,   266.21327880,
03/03/18,20:00,   268.60000000,   261.99676440,
03/03/18,21:00,   271.07000000,   258.04088220,
03/03/18,22:00,   285.10000000,   257.26706610,
03/03/18,23:00,   303.50000000,   263.71978305,
03/04/18,00:00,   297.07000000,   275.91614152,
03/04/18,01:00,     0.44000000,   278.87969576,
03/04/18,02:00,     3.80000000,   139.43984788,
03/04/18,03:00,     3.51000000,    69.71992394,
03/04/18,04:00,     2.63000000,    34.85996197,
03/04/18,05:00,     0.15000000,    17.42998099,
03/04/18,06:00,     4.82000000,     8.71499049,
03/04/18,07:00,     2.19000000,     4.35749525,
03/04/18,08:00,     0.58000000,     2.17874762,
03/04/18,09:00,     4.38000000,     1.08937381,
03/04/18,10:00,   255.74000000,     0.54468691,
03/04/18,11:00,   264.50000000,   121.04559345,
03/04/18,12:00,   278.09000000,   185.56654673,
03/04/18,13:00,   273.56000000,   224.45214836,
03/04/18,14:00,   279.11000000,   241.68657418,
03/04/18,15:00,   272.68000000,   253.00941209,
03/04/18,16:00,   278.52000000,   255.53620605,
03/04/18,17:00,   279.40000000,   259.64660302,
03/04/18,18:00,   290.21000000,   262.13080151,
03/04/18,19:00,   306.71000000,   268.64277576,
03/04/18,20:00,   299.26000000,   279.94251288,
03/04/18,21:00,   301.75000000,   281.96050644,
03/04/18,22:00,   305.25000000,   284.18337822,
03/04/18,23:00,     0.15000000,   287.00106411,
03/05/18,00:00,     1.90000000,   143.50053205,
03/05/18,01:00,     0.00000000,    71.75026603,
03/05/18,02:00,     2.63000000,    35.87513301,
03/05/18,03:00,     0.29000000,    17.93756651,
03/05/18,04:00,     0.00000000,     8.96878325,
03/05/18,05:00,     0.58000000,     4.48439163,
03/05/18,06:00,     1.02000000,     2.24219581,
03/05/18,07:00,     1.17000000,     1.12109791,
03/05/18,08:00,   298.97000000,     0.56054895,
03/05/18,09:00,   302.91000000,   142.12814948,
03/05/18,10:00,   299.12000000,   214.83269974,
03/05/18,11:00,   294.89000000,   249.33734987,
03/05/18,12:00,   291.96000000,   264.52754993,
03/05/18,13:00,   294.15000000,   270.69427497,
03/05/18,14:00,   295.18000000,   274.84526248,
03/05/18,15:00,   300.14000000,   277.42288124,
03/05/18,16:00,   302.62000000,   281.12969062,
03/05/18,17:00,   299.56000000,   284.19209531,
03/05/18,18:00,   305.54000000,   284.23154766,
03/05/18,19:00,   291.23000000,   287.16652383,
03/05/18,20:00,   299.56000000,   281.65788691,
03/05/18,21:00,   302.48000000,   282.96444346,
03/05/18,22:00,   302.18000000,   285.04122173,
03/05/18,23:00,   298.24000000,   285.93336086,
03/06/18,00:00,   290.64000000,   284.45868043,
03/06/18,01:00,   294.59000000,   280.01634022,
03/06/18,02:00,   289.33000000,   279.72079511,
03/06/18,03:00,   288.16000000,   277.00877255,
03/06/18,04:00,   257.78000000,   275.08238628,
03/06/18,05:00,     0.58000000,   259.30894314,
03/06/18,06:00,     2.63000000,   129.65447157,
03/06/18,07:00,     3.94000000,    64.82723578,
03/06/18,08:00,   299.99000000,    32.41361789,
03/06/18,09:00,   304.66000000,   158.55193395,
03/06/18,10:00,   299.26000000,   223.89771697,
03/06/18,11:00,   293.86000000,   253.93810849,
03/06/18,12:00,   291.52000000,   266.32580424,
03/06/18,13:00,   282.61000000,   271.37890212,
03/06/18,14:00,   306.56000000,   269.56182606,
03/06/18,15:00,   304.37000000,   280.32891303,
03/06/18,16:00,   304.67000000,   284.64483152,
03/06/18,17:00,   301.45000000,   286.94904076,
03/06/18,18:00,   296.05000000,   286.53139538,
03/06/18,19:00,   268.74000000,   283.69007269,
03/06/18,20:00,   258.95000000,   268.95578634,
03/06/18,21:00,   273.71000000,   256.81601817,
03/06/18,22:00,   284.81000000,   257.94163409,
03/06/18,23:00,   268.74000000,   263.91569204,
03/07/18,00:00,     1.75000000,   259.06859602,
03/07/18,01:00,     2.92000000,   129.53429801,
03/07/18,02:00,     1.02000000,    64.76714901,
03/07/18,03:00,     1.02000000,    32.38357450,
03/07/18,04:00,     0.15000000,    16.19178725,
03/07/18,05:00,     1.75000000,     8.09589363,
03/07/18,06:00,   197.32000000,     4.04794681,
03/07/18,07:00,   197.17000000,    94.31747341,
03/07/18,08:00,   206.81000000,   139.37911170,
03/07/18,09:00,   202.43000000,   166.60943085,
03/07/18,10:00,   201.41000000,   178.08934043,
03/07/18,11:00,   194.10000000,   183.33204521,
03/07/18,12:00,     0.00000000,   182.38977261,
03/07/18,13:00,     3.21000000,    91.19488630,
03/07/18,14:00,     2.78000000,    45.59744315,
03/07/18,15:00,   289.33000000,    22.79872158,
03/07/18,16:00,   299.84000000,   148.54773579,
03/07/18,17:00,   290.65000000,   216.54586789,
03/07/18,18:00,   299.55000000,   246.06480895,
03/07/18,19:00,   296.20000000,   265.16302947,
03/07/18,20:00,   297.95000000,   273.07901474,
03/07/18,21:00,   295.76000000,   277.89013237,
03/07/18,22:00,   296.93000000,   279.22806618,
03/07/18,23:00,   302.63000000,   280.46740809,
03/08/18,00:00,   300.43000000,   283.86582905,
03/08/18,01:00,   311.68000000,   284.49253952,
03/08/18,02:00,     2.04000000,   290.29026976,
03/08/18,03:00,     2.78000000,   145.14513488,
03/08/18,04:00,     0.00000000,    72.57256744,
03/08/18,05:00,     1.02000000,    36.28628372,
03/08/18,06:00,     0.73000000,    18.14314186,
03/08/18,07:00,     3.50000000,     9.07157093,
03/08/18,08:00,     0.00000000,     4.53578547,
03/08/18,09:00,   290.65000000,     2.26789273,
03/08/18,10:00,   297.81000000,   138.92582137,
03/08/18,11:00,   297.51000000,   210.74528568,
03/08/18,12:00,   294.45000000,   246.50876784,
03/08/18,13:00,   297.22000000,   262.89875892,
03/08/18,14:00,   308.17000000,   272.44412946,
03/08/18,15:00,   305.55000000,   282.55493973,
03/08/18,16:00,   295.61000000,   286.33309487,
03/08/18,17:00,   297.51000000,   283.37642243,
03/08/18,18:00,   303.94000000,   282.82433622,
03/08/18,19:00,   300.43000000,   285.68291811,
03/08/18,20:00,   301.75000000,   285.40108405,
03/08/18,21:00,   294.15000000,   285.90366703,
03/08/18,22:00,   296.64000000,   282.44995851,
03/08/18,23:00,   294.73000000,   281.93697926,
03/09/18,00:00,   301.60000000,   280.74936463,
03/09/18,01:00,   300.29000000,   283.50468231,
03/09/18,02:00,   302.48000000,   284.24371616,
03/09/18,03:00,   298.82000000,   285.68085808,
03/09/18,04:00,   296.20000000,   284.61517904,
03/09/18,05:00,     1.75000000,   282.80508952,
03/09/18,06:00,     0.00000000,   141.40254476,
03/09/18,07:00,     0.00000000,    70.70127238,
03/09/18,08:00,   201.55000000,    35.35063619,
03/09/18,09:00,   209.00000000,   112.03094309,
03/09/18,10:00,   204.91000000,   154.00297155,
03/09/18,11:00,   196.88000000,   172.99511077,
03/09/18,12:00,   204.62000000,   178.57655539,
03/09/18,13:00,   190.31000000,   185.14052769,
03/09/18,14:00,   298.09000000,   181.44638885,
03/09/18,15:00,   291.53000000,   232.14206942,
03/09/18,16:00,   304.08000000,   254.29190971,
03/09/18,17:00,   303.50000000,   271.48495486,
03/09/18,18:00,   303.21000000,   279.79872743,
03/09/18,19:00,   304.81000000,   283.81423871,
03/09/18,20:00,   299.71000000,   286.60199436,
03/09/18,21:00,   295.32000000,   285.50962218,
03/09/18,22:00,   299.56000000,   282.82331109,
03/09/18,23:00,   300.28000000,   283.54715554,
03/10/18,00:00,   299.85000000,   284.26007777,
03/10/18,01:00,   294.30000000,   284.40691389,
03/10/18,02:00,   303.80000000,   281.77470694,
03/10/18,03:00,     1.46000000,   285.08985347,
03/10/18,04:00,     2.77000000,   142.54492674,
03/10/18,05:00,     1.46000000,    71.27246337,
03/10/18,06:00,     3.51000000,    35.63623168,
03/10/18,07:00,     0.58000000,    17.81811584,
03/10/18,08:00,   285.54000000,     8.90905792,
03/10/18,09:00,   264.79000000,   139.75527896,
03/10/18,10:00,   267.86000000,   195.06276448,
03/10/18,11:00,   272.24000000,   224.21313224,
03/10/18,12:00,   258.08000000,   240.92356612,
03/10/18,13:00,   257.64000000,   242.37578306,
03/10/18,14:00,   266.84000000,   242.88739153,
03/10/18,15:00,   280.86000000,   247.62819577,
03/10/18,16:00,   308.47000000,   256.83334788,
03/10/18,17:00,   306.13000000,   274.89579894,
03/10/18,18:00,   296.63000000,   282.78627447,
03/10/18,19:00,   292.69000000,   282.10026224,
03/10/18,20:00,   292.69000000,   279.83650612,
03/10/18,21:00,   303.94000000,   278.70462806,
03/10/18,22:00,   305.98000000,   283.62306403,
03/10/18,23:00,   262.02000000,   287.07678201,
03/11/18,00:00,     2.19000000,   267.37314101,
03/11/18,01:00,     3.51000000,   133.68657050,
03/11/18,02:00,     3.07000000,    66.84328525,
03/11/18,03:00,     0.15000000,    33.42164263,
03/11/18,04:00,     1.90000000,    16.71082131,
03/11/18,05:00,     0.00000000,     8.35541066,
03/11/18,06:00,     0.15000000,     4.17770533,
03/11/18,07:00,     0.73000000,     2.08885266,
03/11/18,08:00,     2.92000000,     1.04442633,
03/11/18,09:00,     3.21000000,     0.52221317,
03/11/18,10:00,     2.78000000,     0.26110658,
03/11/18,11:00,   254.72000000,     0.13055329,
03/11/18,12:00,     1.46000000,   120.34127665,
03/11/18,13:00,     0.15000000,    60.17063832,
03/11/18,14:00,     0.00000000,    30.08531916,
03/11/18,15:00,     1.31000000,    15.04265958,
03/11/18,16:00,     3.21000000,     7.52132979,
03/11/18,17:00,     4.09000000,     3.76066490,
03/11/18,18:00,     3.51000000,     1.88033245,
03/11/18,19:00,     1.02000000,     0.94016622,
03/11/18,20:00,     0.00000000,     0.47008311,
03/11/18,21:00,     1.90000000,     0.23504156,
03/11/18,22:00,     0.00000000,     0.11752078,
03/11/18,23:00,     0.00000000,     0.05876039,
03/12/18,00:00,     1.02000000,     0.02938019,
03/12/18,01:00,     0.00000000,     0.01469010,
03/12/18,02:00,     1.31000000,     0.00734505,
03/12/18,03:00,     0.73000000,     0.00367252,
03/12/18,04:00,     0.58000000,     0.00183626,
03/12/18,05:00,     0.00000000,     0.00091813,
03/12/18,06:00,     0.00000000,     0.00045907,
03/12/18,07:00,     0.00000000,     0.00022953,
03/12/18,08:00,     0.00000000,     0.00011477,
03/12/18,09:00,     0.00000000,     0.00005738,
03/12/18,10:00,     0.00000000,     0.00002869,
03/12/18,11:00,     0.00000000,     0.00001435,
03/12/18,12:00,     0.00000000,     0.00000717,
03/12/18,13:00,     0.00000000,     0.00000359,
03/12/18,14:00,     0.00000000,     0.00000179,
03/12/18,15:00,     0.00000000,     0.00000090,
03/12/18,16:00,     0.00000000,     0.00000045,
03/12/18,17:00,   276.48000000,     0.00000022,
03/12/18,18:00,     3.65000000,   130.88400011,
03/12/18,19:00,     0.73000000,    65.44200006,
03/12/18,20:00,     3.07000000,    32.72100003,
03/12/18,21:00,     3.51000000,    16.36050001,
03/12/18,22:00,     1.31000000,     8.18025001,
03/12/18,23:00,     0.00000000,     4.09012500,
03/13/18,00:00,     0.00000000,     2.04506250,
03/13/18,01:00,     0.88000000,     1.02253125,
03/13/18,02:00,     3.50000000,     0.51126563,
03/13/18,03:00,     0.00000000,     0.25563281,
03/13/18,04:00,     0.00000000,     0.12781641,
03/13/18,05:00,     4.23000000,     0.06390820,
03/13/18,06:00,     0.00000000,     0.03195410,
03/13/18,07:00,     1.31000000,     0.01597705,
03/13/18,08:00,     3.21000000,     0.00798853,
03/13/18,09:00,   259.83000000,     0.00399426,
03/13/18,10:00,   258.08000000,   122.76912213,
03/13/18,11:00,   258.96000000,   183.29856107,
03/13/18,12:00,   260.71000000,   213.99228053,
03/13/18,13:00,   262.02000000,   230.19226527,
03/13/18,14:00,   263.05000000,   238.93088263,
03/13/18,15:00,   287.58000000,   243.80231632,
03/13/18,16:00,   286.71000000,   258.19640816,
03/13/18,17:00,   299.41000000,   264.96932908,
03/13/18,18:00,   300.72000000,   274.54703954,
03/13/18,19:00,   273.26000000,   279.97451977,
03/13/18,20:00,   221.13000000,   269.30150988,
03/13/18,21:00,   211.48000000,   238.55162994,
03/13/18,22:00,   289.19000000,   218.47231497,
03/13/18,23:00,   307.44000000,   246.31628249,
03/14/18,00:00,   296.93000000,   269.13514124,
03/14/18,01:00,     1.31000000,   275.42094562,
03/14/18,02:00,     3.07000000,   137.71047281,
03/14/18,03:00,     1.75000000,    68.85523641,
03/14/18,04:00,     2.63000000,    34.42761820,
03/14/18,05:00,     1.90000000,    17.21380910,
03/14/18,06:00,     0.00000000,     8.60690455,
03/14/18,07:00,     1.31000000,     4.30345228,
03/14/18,08:00,     3.21000000,     2.15172614,
03/14/18,09:00,     0.44000000,     1.07586307,
03/14/18,10:00,     0.58000000,     0.53793153,
03/14/18,11:00,     3.51000000,     0.26896577,
03/14/18,12:00,   288.75000000,     0.13448288,
03/14/18,13:00,   302.04000000,   136.93286644,
03/14/18,14:00,   282.18000000,   211.81093322,
03/14/18,15:00,   272.24000000,   239.56821661,
03/14/18,16:00,   275.46000000,   248.60110831,
03/14/18,17:00,   268.30000000,   254.68730415,
03/14/18,18:00,     3.51000000,   254.23990208,
03/14/18,19:00,     0.00000000,   127.11995104,
03/14/18,20:00,     0.00000000,    63.55997552,
03/14/18,21:00,     3.07000000,    31.77998776,
03/14/18,22:00,     4.23000000,    15.88999388,
03/14/18,23:00,     4.23000000,     7.94499694,
03/15/18,00:00,     0.73000000,     3.97249847,
03/15/18,01:00,     3.51000000,     1.98624923,
03/15/18,02:00,     0.00000000,     0.99312462,
03/15/18,03:00,     1.46000000,     0.49656231,
03/15/18,04:00,     3.21000000,     0.24828115,
03/15/18,05:00,     3.65000000,     0.12414058,
03/15/18,06:00,     0.00000000,     0.06207029,
03/15/18,07:00,     0.00000000,     0.03103514,
03/15/18,08:00,     3.21000000,     0.01551757,
03/15/18,09:00,     0.00000000,     0.00775879,
03/15/18,10:00,     0.44000000,     0.00387939,
03/15/18,11:00,     1.75000000,     0.00193970,
03/15/18,12:00,   207.11000000,     0.00096985,
03/15/18,13:00,   297.95000000,    97.06660992,
03/15/18,14:00,   309.78000000,   189.88392996,
03/15/18,15:00,   308.17000000,   242.05971498,
03/15/18,16:00,   308.32000000,   267.36273249,
03/15/18,17:00,   307.01000000,   280.08736625,
03/15/18,18:00,   307.00000000,   285.81105812,
03/15/18,19:00,   294.44000000,   288.66802906,
03/15/18,20:00,   298.24000000,   283.97351453,
03/15/18,21:00,   289.77000000,   283.47875727,
03/15/18,22:00,   275.16000000,   279.10225363,
03/15/18,23:00,   275.75000000,   269.79162682,
03/16/18,00:00,   263.04000000,   265.42393841,
03/16/18,01:00,   262.31000000,   257.04396920,
03/16/18,02:00,     0.00000000,   252.49810960,
03/16/18,03:00,     0.00000000,   126.24905480,
03/16/18,04:00,     3.51000000,    63.12452740,
03/16/18,05:00,     3.51000000,    31.56226370,
03/16/18,06:00,     0.88000000,    15.78113185,
03/16/18,07:00,     3.80000000,     7.89056593,
03/16/18,08:00,     0.00000000,     3.94528296,
03/16/18,09:00,     3.21000000,     1.97264148,
03/16/18,10:00,     0.00000000,     0.98632074,
03/16/18,11:00,   291.24000000,     0.49316037,
03/16/18,12:00,   299.12000000,   138.32608019,
03/16/18,13:00,   286.85000000,   211.08404009,
03/16/18,14:00,   297.36000000,   241.48139505,
03/16/18,15:00,   285.39000000,   261.80369752,
03/16/18,16:00,   289.48000000,   266.12947376,
03/16/18,17:00,   282.61000000,   270.28623688,
03/16/18,18:00,   280.43000000,   269.01549344,
03/16/18,19:00,   275.75000000,   267.31737172,
03/16/18,20:00,     2.78000000,   264.18681086,
03/16/18,21:00,     0.00000000,   132.09340543,
03/16/18,22:00,     0.44000000,    66.04670272,
03/16/18,23:00,     1.75000000,    33.02335136,
03/17/18,00:00,     1.90000000,    16.51167568,
03/17/18,01:00,     2.48000000,     8.25583784,
03/17/18,02:00,     0.00000000,     4.12791892,
03/17/18,03:00,     3.21000000,     2.06395946,
03/17/18,04:00,     1.02000000,     1.03197973,
03/17/18,05:00,     0.00000000,     0.51598986,
03/17/18,06:00,     3.66000000,     0.25799493,
03/17/18,07:00,     0.00000000,     0.12899747,
03/17/18,08:00,     2.78000000,     0.06449873,
03/17/18,09:00,     0.00000000,     0.03224937,
03/17/18,10:00,     3.07000000,     0.01612468,
03/17/18,11:00,     0.88000000,     0.00806234,
03/17/18,12:00,     2.92000000,     0.00403117,
03/17/18,13:00,     1.75000000,     0.00201559,
03/17/18,14:00,     0.00000000,     0.00100779,
03/17/18,15:00,     0.00000000,     0.00050390,
03/17/18,16:00,     3.80000000,     0.00025195,
03/17/18,17:00,     0.00000000,     0.00012597,
03/17/18,18:00,     1.31000000,     0.00006299,
03/17/18,19:00,     0.00000000,     0.00003149,
03/17/18,20:00,     0.00000000,     0.00001575,
03/17/18,21:00,     4.24000000,     0.00000787,
03/17/18,22:00,     1.46000000,     0.00000394,
03/17/18,23:00,     3.21000000,     0.00000197,
03/18/18,00:00,     1.31000000,     0.00000098,
03/18/18,01:00,     3.79000000,     0.00000049,
03/18/18,02:00,     0.00000000,     0.00000025,
03/18/18,03:00,     3.51000000,     0.00000012,
03/18/18,04:00,     0.00000000,     0.00000006,
03/18/18,05:00,     1.75000000,     0.00000003,
03/18/18,06:00,     0.44000000,     0.00000002,
03/18/18,07:00,     3.07000000,     0.00000001,
03/18/18,08:00,     3.51000000,     0.00000000,
03/18/18,09:00,     2.34000000,     0.00000000,
03/18/18,10:00,     0.00000000,     0.00000000,
03/18/18,11:00,     0.00000000,     0.00000000,
03/18/18,12:00,     0.00000000,     0.00000000,
03/18/18,13:00,     0.58000000,     0.00000000,
03/18/18,14:00,     3.50000000,     0.00000000,
03/18/18,15:00,     0.00000000,     0.00000000,
03/18/18,16:00,     2.48000000,     0.00000000,
03/18/18,17:00,     3.21000000,     0.00000000,
03/18/18,18:00,     0.73000000,     0.00000000,
03/18/18,19:00,     0.00000000,     0.00000000,
03/18/18,20:00,     2.34000000,     0.00000000,
03/18/18,21:00,     0.15000000,     0.00000000,
03/18/18,22:00,     1.31000000,     0.00000000,
03/18/18,23:00,     0.15000000,     0.00000000,
03/19/18,00:00,     0.00000000,     0.00000000,
03/19/18,01:00,     0.00000000,     0.00000000,
03/19/18,02:00,     1.31000000,     0.00000000,
03/19/18,03:00,     1.75000000,     0.00000000,
03/19/18,04:00,     3.36000000,     0.00000000,
03/19/18,05:00,     1.90000000,     0.00000000,
03/19/18,06:00,     3.21000000,     0.00000000,
03/19/18,07:00,     1.02000000,     0.00000000,
03/19/18,08:00,     0.00000000,     0.00000000,
03/19/18,09:00,     0.00000000,     0.00000000,
03/19/18,10:00,     3.21000000,     0.00000000,
03/19/18,11:00,     0.29000000,     0.00000000,
03/19/18,12:00,     1.31000000,     0.00000000,
03/19/18,13:00,     0.00000000,     0.00000000,
03/19/18,14:00,   241.28000000,     0.00000000,
03/19/18,15:00,   197.90000000,   113.72400000,
03/19/18,16:00,   213.67000000,   149.43825000,
03/19/18,17:00,   213.09000000,   174.98325000,
03/19/18,18:00,     0.00000000,   187.47300000,
03/19/18,19:00,     3.66000000,    93.73650000,
03/19/18,20:00,     1.02000000,    46.86825000,
03/19/18,21:00,     1.02000000,    23.43412500,
03/19/18,22:00,     0.29000000,    11.71706250,
03/19/18,23:00,     4.53000000,     5.85853125,
03/20/18,00:00,     2.33000000,     2.92926563,
03/20/18,01:00,     1.02000000,     1.46463281,
03/20/18,02:00,     1.31000000,     0.73231641,
03/20/18,03:00,     3.07000000,     0.36615820,
03/20/18,04:00,     0.15000000,     0.18307910,
03/20/18,05:00,     2.34000000,     0.09153955,
03/20/18,06:00,     0.15000000,     0.04576978,
03/20/18,07:00,     0.29000000,     0.02288489,
03/20/18,08:00,     0.00000000,     0.01144244,
03/20/18,09:00,     3.51000000,     0.00572122,
03/20/18,10:00,     3.21000000,     0.00286061,
