TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  363,     0.00000000,    79.43121604,
  364,     0.00000000,    39.71560802,
  365,     0.00000000,    19.85780401,
  366,    18.00000000,     9.92890200,
  367,    18.00000000,    13.96445100,
  368,     0.00000000,    15.98222550,
  369,    18.00000000,     7.99111275,
  370,   165.00000000,    12.99555638,
  371,   165.00000000,    88.99777819,
  372,   165.00000000,   126.99888909,
  373,    18.00000000,   145.99944455,
  374,   165.00000000,    81.99972227,
  375,   165.00000000,   123.49986114,
  376,   165.00000000,   144.24993057,
  377,   165.00000000,   154.62496528,
  378,   165.00000000,   159.81248264,
  379,   165.00000000,   162.40624132,
  380,   165.00000000,   163.70312066,
  381,     0.00000000,   164.35156033,
  382,     0.00000000,    82.17578017,
  383,     0.00000000,    41.08789008,
  384,   165.00000000,    20.54394504,
  385,   312.00000000,    92.77197252,
  386,   312.00000000,   202.38598626,
  387,   147.00000000,   257.19299313,
  388,   147.00000000,   202.09649657,
  389,   165.00000000,   174.54824828,
  390,   165.00000000,   169.77412414,
  391,    18.00000000,   167.38706207,
  392,    18.00000000,    92.69353104,
  393,   165.00000000,    55.34676552,
  394,   165.00000000,   110.17338276,
  395,   165.00000000,   137.58669138,
  396,   165.00000000,   151.29334569,
  397,   165.00000000,   158.14667284,
  398,   312.00000000,   161.57333642,
  399,   165.00000000,   236.78666821,
  400,   165.00000000,   200.89333411,
  401,   165.00000000,   182.94666705,
  402,   165.00000000,   173.97333353,
  403,   312.00000000,   169.48666676,
  404,   165.00000000,   240.74333338,
  405,   165.00000000,   202.87166669,
  406,   165.00000000,   183.93583335,
  407,   165.00000000,   174.46791667,
  408,   165.00000000,   169.73395834,
  409,   312.00000000,   167.36697917,
  410,     0.00000000,   239.68348958,
  411,     0.00000000,   119.84174479,
  412,     0.00000000,    59.92087240,
  413,     0.00000000,    29.96043620,
  414,     0.00000000,    14.98021810,
  415,   165.00000000,     7.49010905,
  416,     0.00000000,    86.24505452,
  417,     0.00000000,    43.12252726,
  418,   312.00000000,    21.56126363,
  419,   165.00000000,   166.78063182,
  420,   294.00000000,   165.89031591,
  421,    18.00000000,   229.94515795,
  422,    18.00000000,   123.97257898,
