TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  304,   506.88000000,   361.61636928,
  305,   472.23000000,   434.24818464,
  306,   326.70000000,   453.23909232,
  307,   181.17000000,   389.96954616,
  308,    70.29000000,   285.56977308,
  309,    70.29000000,   177.92988654,
  310,   215.82000000,   124.10994327,
  311,   424.71000000,   169.96497163,
  312,   279.18000000,   297.33748582,
  313,   133.65000000,   288.25874291,
  314,     0.00000000,   210.95437145,
  315,    36.63000000,   105.47718573,
  316,    36.63000000,    71.05359286,
  317,    36.63000000,    53.84179643,
  318,    35.64000000,    45.23589822,
  319,    35.64000000,    40.43794911,
  320,    35.64000000,    38.03897455,
  321,    35.64000000,    36.83948728,
  322,   181.17000000,    36.23974364,
  323,   326.70000000,   108.70487182,
  324,   326.70000000,   217.70243591,
  325,   326.70000000,   272.20121795,
  326,   181.17000000,   299.45060898,
  327,   472.23000000,   240.31030449,
  328,   472.23000000,   356.27015224,
  329,   297.00000000,   414.25007612,
  330,     4.95000000,   355.62503806,
  331,   617.76000000,   180.28751903,
  332,   472.23000000,   399.02375952,
  333,   472.23000000,   435.62687976,
  334,   501.93000000,   453.92843988,
  335,   181.17000000,   477.92921994,
  336,   181.17000000,   329.54960997,
  337,    35.64000000,   255.35980498,
  338,     0.99000000,   145.49990249,
  339,     0.99000000,    73.24495125,
  340,     0.99000000,    37.11747562,
  341,     0.99000000,    19.05373781,
  342,     0.99000000,    10.02186891,
  343,     0.99000000,     5.50593445,
  344,    35.64000000,     3.24796723,
  345,   617.76000000,    19.44398361,
  346,   472.23000000,   318.60199181,
  347,   617.76000000,   395.41599590,
  348,   326.70000000,   506.58799795,
  349,     0.00000000,   416.64399898,
  350,   374.22000000,   208.32199949,
  351,   374.22000000,   291.27099974,
  352,   326.70000000,   332.74549987,
  353,   472.23000000,   329.72274994,
  354,   326.70000000,   400.97637497,
  355,   472.23000000,   363.83818748,
  356,   472.23000000,   418.03409374,
  357,   472.23000000,   445.13204687,
  358,   617.76000000,   458.68102344,
  359,   472.23000000,   538.22051172,
  360,   279.18000000,   505.22525586,
  361,   279.18000000,   392.20262793,
  362,   279.18000000,   335.69131396,
  363,   279.18000000,   307.43565698,
  364,   279.18000000,   293.30782849,
  365,   181.17000000,   286.24391425,
  366,    35.64000000,   233.70695712,
  367,     5.94000000,   134.67347856,
  368,     0.00000000,    70.30673928,
  369,   166.32000000,    35.15336964,
  370,   326.70000000,   100.73668482,
  371,   472.23000000,   213.71834241,
  372,   472.23000000,   342.97417121,
  373,   326.70000000,   407.60208560,
  374,   181.17000000,   367.15104280,
  375,   326.70000000,   274.16052140,
  376,   472.23000000,   300.43026070,
  377,   326.70000000,   386.33013035,
  378,    35.64000000,   356.51506518,
  379,    35.64000000,   196.07753259,
  380,    35.64000000,   115.85876629,
  381,   181.17000000,    75.74938315,
  382,   326.70000000,   128.45969157,
  383,   472.23000000,   227.57984579,
  384,   423.72000000,   349.90492289,
  385,     0.00000000,   386.81246145,
  386,     0.00000000,   193.40623072,
  387,     0.00000000,    96.70311536,
  388,     0.00000000,    48.35155768,
  389,     0.00000000,    24.17577884,
  390,     5.94000000,    12.08788942,
  391,    35.64000000,     9.01394471,
  392,    35.64000000,    22.32697236,
  393,     0.00000000,    28.98348618,
  394,     0.00000000,    14.49174309,
  395,     0.00000000,     7.24587154,
  396,     0.00000000,     3.62293577,
  397,     0.00000000,     1.81146789,
  398,     0.00000000,     0.90573394,
  399,    35.64000000,     0.45286697,
  400,    35.64000000,    18.04643349,
  401,    35.64000000,    26.84321674,
  402,    35.64000000,    31.24160837,
  403,     0.00000000,    33.44080419,
  404,     0.00000000,    16.72040209,
  405,     0.00000000,     8.36020105,
  406,    35.64000000,     4.18010052,
  407,     0.00000000,    19.91005026,
