TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  590,   342.00000000,    21.83301355,
  591,   195.00000000,   174.76150678,
  592,    10.00000000,   178.46075339,
  593,    10.00000000,    89.23037669,
  594,    10.00000000,    44.61518835,
  595,    10.00000000,    22.30759417,
  596,    10.00000000,    11.15379709,
  597,    28.00000000,     5.57689854,
  598,   294.00000000,    11.20344927,
  599,   147.00000000,   145.68672464,
  600,   147.00000000,   140.16336232,
  601,     3.00000000,   137.40168116,
  602,     3.00000000,    68.70084058,
  603,     3.00000000,    34.35042029,
  604,     3.00000000,    17.17521014,
  605,     3.00000000,     8.58760507,
  606,     3.00000000,     4.29380254,
  607,     5.00000000,     2.14690127,
  608,     5.00000000,     1.07345063,
  609,    48.00000000,     0.53672532,
  610,   195.00000000,    18.58336266,
  611,   195.00000000,   100.37168133,
  612,   342.00000000,   141.26584066,
  613,   342.00000000,   234.47792033,
  614,    48.00000000,   281.08396017,
  615,    48.00000000,   158.85698008,
  616,   195.00000000,    97.74349004,
  617,   195.00000000,   139.95174502,
  618,   342.00000000,   161.05587251,
  619,   342.00000000,   244.37293626,
  620,   195.00000000,   286.03146813,
  621,   342.00000000,   234.09573406,
  622,   195.00000000,   280.89286703,
  623,   195.00000000,   231.52643352,
  624,    10.00000000,   206.84321676,
  625,    10.00000000,   103.42160838,
  626,     5.00000000,    51.71080419,
  627,     5.00000000,    25.85540209,
  628,     5.00000000,    12.92770105,
  629,     5.00000000,     6.46385052,
  630,     5.00000000,     3.23192526,
  631,     5.00000000,     1.61596263,
  632,     5.00000000,     0.80798132,
  633,   195.00000000,     0.40399066,
  634,   165.00000000,    91.28199533,
  635,   165.00000000,   121.87099766,
  636,   165.00000000,   137.16549883,
  637,   165.00000000,   144.81274942,
  638,   312.00000000,   148.63637471,
  639,   165.00000000,   223.31318735,
  640,   312.00000000,   187.88659368,
  641,   312.00000000,   242.93829684,
  642,   312.00000000,   270.46414842,
  643,   165.00000000,   284.22707421,
  644,   312.00000000,   218.34353710,
  645,   312.00000000,   258.16676855,
  646,   459.00000000,   278.07838428,
  647,   621.00000000,   360.79919214,
  648,   342.00000000,   482.34959607,
  649,    10.00000000,   405.01979803,
  650,    10.00000000,   202.50989902,
