TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  355,   373.48207069,655666.38361036,   210.50201332,   195.00001100,
  356,   428.24103535,656407.48516151,   210.51603870,   195.00001103,
  357,   455.62051767,657296.43591734,   210.53286215,   195.00001107,
  358,   469.31025884,658259.31127531,   210.55108462,   195.00001110,
  359,   549.65512942,659391.44893433,   210.57251039,   195.00001115,
  360,   516.32756471,660959.21774346,   210.60218050,     0.00001120,
  361,   402.16378235,662612.50212785,   210.63346900,     0.00001127,
  362,   345.08189118,663957.54429967,   210.65892400,     0.00001132,
  363,   316.54094559,665148.46536519,   210.68146225,     0.00001136,
  364,   302.27047279,666262.32587735,   210.70254212,     0.00001141,
  365,   295.13523640,666986.65611283,   210.71625012,   195.00001143,
  366,   242.06761820,667251.62120997,   210.72126460,   195.00001144,
  367,   142.03380910,667295.00373794,   210.72208561,   165.00001144,
  368,    77.01690455,667041.29498111,   210.71728416,   195.00001143,
  369,    40.50845227,666550.84058210,   210.70800228,   195.00001142,
  370,   107.25422614,666114.81336199,   210.69975044,   195.00001140,
  371,   221.62711307,666004.79973156,   210.69766843,   195.00001140,
  372,   352.31355653,666335.89289595,   210.70393438,   195.00001141,
  373,   417.65677827,667019.83945734,   210.71687811,   195.00001143,
  374,   376.82838913,667747.91271764,   210.73065694,   195.00001146,
  375,   282.91419457,668233.44932720,   210.73984575,   195.00001148,
  376,   309.45709728,668597.71761138,   210.74673955,   195.00001149,
  377,   396.22854864,669165.95173265,   210.75749341,   195.00001151,
  378,   366.11427432,669836.16877247,   210.77017730,   195.00001154,
  379,   204.05713716,670160.47727157,   210.77631486,   195.00001155,
  380,   123.02856858,670047.23150031,   210.77417168,   195.00001155,
  381,    82.51428429,669715.20859386,   210.76788813,   195.00001154,
  382,   135.75714215,669406.09711982,   210.76203817,   195.00001152,
  383,   235.87857107,669373.04136221,   210.76141259,   195.00001152,
  384,   359.43928554,670093.61346269,   210.77504946,     0.00001155,
  385,   396.71964277,671454.69949217,   210.80080809,     0.00001160,
  386,   200.35982138,672529.44248567,   210.82114766,     0.00001164,
  387,   102.17991069,673074.01396160,   210.83145371,     0.00001166,
  388,    53.08995535,673353.49967833,   210.83674299,     0.00001167,
  389,    28.54497767,673500.44251566,   210.83952389,     0.00001168,
  390,    16.27248884,673230.11391330,   210.83440791,   195.00001167,
  391,    14.13624442,672582.84959130,   210.82215839,   195.00001164,
  392,    28.06812221,671956.81740928,   210.81031070,   195.00001162,
  393,    35.03406110,671368.40129724,   210.79917489,   195.00001160,
  394,    19.51703055,671115.59322062,   210.79439048,     0.00001159,
  395,    11.75851528,671171.88916149,   210.79545589,     0.00001159,
  396,     7.87925764,671207.23711090,   210.79612485,     0.00001159,
  397,     5.93962882,671232.11106458,   210.79659559,     0.00001159,
  398,     4.96981441,671251.74802060,   210.79696722,     0.00001159,
  399,     4.48490720,670917.76647759,   210.79064660,   195.00001158,
  400,    23.24245360,670265.67568526,   210.77830575,   195.00001156,
  401,    32.62122680,669664.23026829,   210.76692336,   195.00001153,
  402,    37.31061340,669088.10753899,   210.75602020,   195.00001151,
  403,    39.65530670,668524.64615374,   210.74535666,   195.00001149,
  404,    21.82765335,667933.31544051,   210.73416570,   195.00001147,
  405,    12.91382668,667293.85006323,   210.72206378,   195.00001144,
  406,     8.45691334,666630.31735392,   210.70950638,   195.00001142,
  407,    25.22845667,666339.95097866,   210.70401118,     0.00001141,
  408,    14.61422833,666411.66777043,   210.70536843,     0.00001141,
  409,     9.30711417,666454.72614593,   210.70618331,     0.00001141,
  410,     6.65355708,666483.45531330,   210.70672701,     0.00001141,
  411,     5.32677854,666505.01987638,   210.70713512,     0.00001141,
  412,     4.66338927,666523.00213733,   210.70747544,     0.00001141,
  413,     4.33169464,666539.19324741,   210.70778186,     0.00001142,
  414,     4.16584732,666203.48878164,   210.70142863,   195.00001140,
  415,     4.08292366,665516.33652838,   210.68842423,   195.00001138,
  416,    23.04146183,664863.16038126,   210.67606284,   195.00001135,
  417,    32.52073091,664261.17228731,   210.66467018,   195.00001133,
  418,    18.26036546,663650.57822016,   210.65311465,   195.00001131,
  419,   103.63018273,663167.98116621,   210.64398148,   195.00001129,
  420,   146.31509136,662915.88261884,   210.63921050,   195.00001128,
  421,   167.65754568,662779.03332499,   210.63662062,   195.00001127,
  422,   104.82877284,662567.50865768,   210.63261750,   195.00001127,
  423,    73.41438642,662186.34630364,   210.62540398,   195.00001125,
  424,   351.70719321,662249.56510666,   210.62660040,   195.00001125,
  425,   490.85359661,663064.17448780,   210.64201693,   195.00001128,
  426,   486.92679830,664122.17915809,   210.66203973,   195.00001132,
  427,   411.46339915,665037.28147284,   210.67935809,   195.00001136,
