TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  443,   189.00000000,   132.44181005,
  444,    42.00000000,   160.72090502,
  445,    42.00000000,   101.36045251,
  446,    42.00000000,    71.68022626,
  447,   483.00000000,    56.84011313,
  448,   483.00000000,   269.92005656,
  449,   336.00000000,   376.46002828,
  450,    42.00000000,   356.23001414,
  451,    42.00000000,   199.11500707,
  452,    42.00000000,   120.55750354,
  453,    42.00000000,    81.27875177,
  454,    42.00000000,    61.63937588,
  455,    42.00000000,    51.81968794,
  456,     4.00000000,    46.90984397,
  457,     4.00000000,    25.45492199,
  458,    22.00000000,    14.72746099,
  459,     0.00000000,    18.36373050,
  460,     0.00000000,     9.18186525,
  461,     0.00000000,     4.59093262,
  462,     0.00000000,     2.29546631,
  463,     0.00000000,     1.14773316,
  464,    12.00000000,     0.57386658,
  465,   306.00000000,     6.28693329,
  466,   159.00000000,   156.14346664,
  467,   306.00000000,   157.57173332,
  468,     0.00000000,   231.78586666,
  469,    42.00000000,   115.89293333,
  470,    42.00000000,    78.94646667,
  471,   189.00000000,    60.47323333,
  472,   189.00000000,   124.73661667,
  473,   288.00000000,   156.86830833,
  474,   159.00000000,   222.43415417,
  475,    12.00000000,   190.71707708,
  476,    42.00000000,   101.35853854,
  477,    42.00000000,    71.67926927,
  478,     0.00000000,    56.83963464,
  479,     0.00000000,    28.41981732,
  480,     0.00000000,    14.20990866,
  481,     0.00000000,     7.10495433,
  482,     0.00000000,     3.55247716,
  483,     0.00000000,     1.77623858,
  484,     0.00000000,     0.88811929,
  485,     0.00000000,     0.44405965,
  486,     0.00000000,     0.22202982,
  487,    42.00000000,     0.11101491,
  488,    42.00000000,    21.05550746,
  489,   189.00000000,    31.52775373,
  490,   189.00000000,   110.26387686,
  491,    42.00000000,   149.63193843,
  492,    42.00000000,    95.81596922,
  493,   189.00000000,    68.90798461,
  494,    42.00000000,   128.95399230,
  495,   630.00000000,    85.47699615,
  496,   630.00000000,   357.73849808,
  497,   483.00000000,   493.86924904,
  498,    42.00000000,   488.43462452,
  499,   164.00000000,   265.21731226,
  500,     4.00000000,   214.60865613,
  501,     4.00000000,   109.30432806,
  502,    12.00000000,    56.65216403,
  503,    12.00000000,    34.32608202,
  504,     4.00000000,    23.16304101,
  505,     4.00000000,    13.58152050,
  506,     4.00000000,     8.79076025,
  507,     4.00000000,     6.39538013,
  508,     4.00000000,     5.19769006,
  509,     4.00000000,     4.59884503,
  510,     4.00000000,     4.29942252,
  511,     4.00000000,     4.14971126,
  512,   339.00000000,     4.07485563,
  513,   336.00000000,   171.53742781,
  514,   189.00000000,   253.76871391,
  515,    42.00000000,   221.38435695,
  516,    42.00000000,   131.69217848,
  517,     4.00000000,    86.84608924,
  518,   336.00000000,    45.42304462,
  519,   189.00000000,   190.71152231,
  520,   189.00000000,   189.85576115,
  521,   141.00000000,   189.42788058,
  522,   141.00000000,   165.21394029,
  523,   141.00000000,   153.10697014,
  524,   141.00000000,   147.05348507,
  525,     4.00000000,   144.02674254,
  526,     4.00000000,    74.01337127,
  527,     4.00000000,    39.00668563,
  528,     4.00000000,    21.50334282,
  529,     4.00000000,    12.75167141,
  530,     4.00000000,     8.37583570,
  531,     4.00000000,     6.18791785,
  532,     4.00000000,     5.09395893,
  533,     4.00000000,     4.54697946,
  534,     4.00000000,     4.27348973,
  535,    41.00000000,     4.13674487,
  536,     4.00000000,    22.56837243,
  537,   189.00000000,    13.28418622,
  538,   336.00000000,   101.14209311,
  539,   371.00000000,   218.57104655,
  540,   189.00000000,   294.78552328,
  541,     4.00000000,   241.89276164,
  542,     4.00000000,   122.94638082,
  543,   236.00000000,    63.47319041,
  544,   336.00000000,   149.73659520,
  545,   141.00000000,   242.86829760,
  546,   306.00000000,   191.93414880,
  547,   306.00000000,   248.96707440,
  548,    12.00000000,   277.48353720,
  549,    12.00000000,   144.74176860,
  550,     4.00000000,    78.37088430,
  551,    44.00000000,    41.18544215,
  552,   256.00000000,    42.59272108,
  553,     4.00000000,   149.29636054,
  554,     4.00000000,    76.64818027,
  555,     4.00000000,    40.32409013,
  556,     4.00000000,    22.16204507,
  557,     4.00000000,    13.08102253,
  558,     0.00000000,     8.54051127,
  559,     2.00000000,     4.27025563,
  560,     0.00000000,     3.13512782,
  561,     0.00000000,     1.56756391,
  562,    42.00000000,     0.78378195,
  563,     0.00000000,    21.39189098,
  564,     0.00000000,    10.69594549,
  565,    42.00000000,     5.34797274,
  566,    42.00000000,    23.67398637,
  567,    42.00000000,    32.83699319,
