TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  434,   241.49433027,631070.21858456,   210.03652950,   165.00001007,
  435,   272.71216514,631401.79024002,   210.04280451,   165.00001009,
  436,   136.85608257,631545.01304957,   210.04551501,   165.00001009,
  437,    74.86304128,631629.10743601,   210.04710650,     0.00001009,
  438,    37.93152064,631832.13761131,   210.05094886,     0.00001010,
  439,    19.46576032,631638.45268051,   210.04728336,   165.00001009,
  440,    16.16788016,631108.59319698,   210.03725574,   165.00001007,
  441,    14.51894008,630866.82943699,   210.03268035,     0.00001007,
  442,     7.75947004,630906.93053886,   210.03343926,     0.00001007,
  443,    74.16973502,631054.40307171,   210.03623019,     0.00001007,
  444,   107.37486751,631084.18331997,   210.03679378,   165.00001007,
  445,   132.88743376,630922.65542609,   210.03373686,   165.00001007,
  446,   218.40871688,630960.98846084,   210.03446231,   165.00001007,
  447,   188.40435844,631099.25196034,   210.03707895,   165.00001007,
  448,   173.40217922,631156.50369202,   210.03816245,   165.00001008,
  449,   165.90108961,631173.24953958,   210.03847936,   165.00001008,
  450,   234.91554480,631300.71944506,   210.04089174,   165.00001008,
  451,   196.65777240,631483.55137970,   210.04435184,   165.00001009,
  452,   177.52888620,631563.08732874,   210.04585707,   165.00001009,
  453,   240.72944310,631721.95228516,   210.04886359,   165.00001010,
  454,   199.56472155,631920.48174507,   210.05262077,   165.00001011,
  455,   178.98236078,632007.86645696,   210.05427454,   165.00001011,
  456,   241.45618039,632170.65579459,   210.05735533,   165.00001011,
  457,   199.92809019,632668.14744532,   210.06677039,     0.00001013,
  458,   100.46404510,633208.85325252,   210.07700328,     0.00001015,
  459,    50.73202255,633481.00613768,   210.08215379,     0.00001016,
  460,    25.86601127,633618.88256180,   210.08476311,     0.00001017,
  461,    13.43300564,633689.62075583,   210.08610183,     0.00001017,
  462,     7.21650282,633429.78983461,   210.08118452,   165.00001016,
  463,    10.04325141,632866.85735566,   210.07053099,   165.00001014,
  464,     5.52162570,632300.87409784,   210.05981972,   165.00001012,
  465,     3.26081285,631722.68245069,   210.04887741,   165.00001010,
  466,     8.06540643,631149.06960899,   210.03802176,   165.00001008,
  467,    83.23270321,630719.40617010,   210.02989035,   165.00001006,
  468,   120.81635161,630492.69443237,   210.02559982,   165.00001005,
  469,   212.37317580,630498.43554541,   210.02570847,   165.00001005,
  470,   112.62158790,630489.42608387,   210.02553797,   165.00001005,
  471,   135.51079395,630342.06433484,   210.02274914,   165.00001005,
  472,   146.95539698,630256.50344226,   210.02112989,   165.00001004,
  473,   152.67769849,630201.84297811,   210.02009544,   165.00001004,
  474,   155.53884924,630162.63272797,   210.01935338,   165.00001004,
  475,   156.96942462,630131.14758484,   210.01875752,   165.00001004,
  476,   157.68471231,630103.52499520,   210.01823477,   165.00001004,
  477,   158.04235616,630077.83368232,   210.01774856,   165.00001004,
  478,   158.22117808,630350.10800764,   210.02290136,     0.00001005,
  479,    79.61058904,630778.20515234,   210.03100313,     0.00001006,
  480,    40.30529452,630994.05370666,   210.03508807,     0.00001007,
  481,    20.65264726,631103.77796580,   210.03716461,     0.00001007,
  482,    10.82632363,631160.44007713,   210.03823694,     0.00001008,
  483,     5.91316181,631190.57111455,   210.03880717,     0.00001008,
  484,     3.45658091,631207.43661524,   210.03912636,     0.00001008,
  485,     2.22829045,631217.66934735,   210.03932001,     0.00001008,
  486,     1.61414523,631224.58569538,   210.03945090,     0.00001008,
  487,     1.30707261,631229.84385115,   210.03955041,     0.00001008,
  488,     1.15353631,630937.27291080,   210.03401349,   165.00001007,
  489,    79.77676815,630488.94742247,   210.02552891,   165.00001005,
  490,   191.85338408,630383.88166043,   210.02354053,   165.00001005,
  491,   247.89169204,630581.42276107,   210.02727901,   165.00001005,
  492,   203.14584602,630799.29029352,   210.03140216,   165.00001006,
  493,   180.77292301,630896.34404146,   210.03323891,   165.00001007,
  494,    96.82146150,630802.01389739,   210.03145371,   165.00001006,
  495,    54.84573075,630481.01480733,   210.02537878,   165.00001005,
  496,    33.85786538,630046.68124429,   210.01715899,   165.00001003,
  497,   168.89393269,629817.63444449,   210.01282427,   165.00001003,
  498,   236.41196634,629953.18502647,   210.01538957,   165.00001003,
  499,   197.40598317,630140.05729958,   210.01892614,   165.00001004,
  500,   105.13799159,630090.63641788,   210.01799085,   165.00001004,
  501,   131.76899579,629923.06895920,   210.01481962,   165.00001003,
  502,   145.08449790,629827.40521180,   210.01300918,   165.00001003,
  503,   224.50724895,630195.67032000,   210.01997862,     0.00001004,
  504,   112.75362447,630802.73985592,   210.03146745,     0.00001006,
  505,   126.66681224,631233.69660579,   210.03962333,     0.00001008,
  506,    63.83340612,631576.59696242,   210.04611274,     0.00001009,
  507,    32.41670306,631749.84712249,   210.04939150,     0.00001010,
  508,    16.70835153,631838.27218429,   210.05106495,     0.00001010,
  509,    78.64417576,632009.90669710,   210.05431315,     0.00001011,
  510,    39.82208788,632223.14593541,   210.05834871,     0.00001012,
  511,    20.41104394,632034.56553632,   210.05477982,   165.00001011,
  512,    16.64052197,631507.25831844,   210.04480050,   165.00001009,
  513,    87.52026099,631100.74769146,   210.03710726,   165.00001007,
  514,   122.96013049,630885.61235968,   210.03303581,   165.00001007,
  515,   140.68006525,630766.16467573,   210.03077526,   165.00001006,
  516,   149.54003262,630694.56081568,   210.02942015,   165.00001006,
  517,   153.97001631,630646.87886759,   210.02851777,   165.00001006,
  518,    83.42000816,630480.18087551,   210.02536300,   165.00001005,
  519,    48.14500408,630122.99786145,   210.01860329,   165.00001004,
  520,    30.50750204,629670.57233640,   210.01004111,   165.00001002,
  521,    94.45375102,629184.50255602,   210.00084221,   230.00001000,
  522,   158.60187551,628929.00264790,   209.99489432,   165.00000999,
  523,   231.26593775,629036.76467588,   209.99750193,   165.00001000,
  524,   267.59796888,629340.71967175,   210.00379863,   165.00001001,
  525,   212.99898444,629611.79415181,   210.00892873,   165.00001002,
  526,   185.69949222,629735.45137356,   210.01126895,   165.00001002,
  527,   244.81474611,629916.37696655,   210.01469298,   165.00001003,
  528,   201.60737305,630125.93674496,   210.01865891,   165.00001004,
  529,   180.00368653,630515.83661588,   210.02603779,     0.00001005,
  530,   135.04684326,631082.92753332,   210.03677001,     0.00001007,
  531,    68.02342163,631448.45397394,   210.04368762,     0.00001009,
  532,    34.51171082,631633.01717623,   210.04718049,     0.00001009,
  533,    17.75585541,631727.09875891,   210.04896099,     0.00001010,
  534,     9.37792770,631775.93953202,   210.04988531,     0.00001010,
  535,    11.12396385,631515.84290045,   210.04496296,   165.00001009,
  536,    11.99698193,630963.46056664,   210.03450909,   165.00001007,
  537,    12.43349096,630413.43538173,   210.02409984,   165.00001005,
  538,    85.41674548,629995.56577123,   210.01619163,   165.00001003,
  539,   121.90837274,629774.75094812,   210.01201270,   165.00001002,
  540,   140.15418637,629949.46351850,   210.01531914,     0.00001003,
  541,   140.36709319,630454.40178569,   210.02487513,     0.00001005,
  542,    70.68354659,630834.29290097,   210.03206459,     0.00001006,
  543,    35.84177330,631026.03844059,   210.03569338,     0.00001007,
  544,    18.42088665,630826.71119216,   210.03192111,   165.00001006,
  545,   140.38544332,630518.56255005,   210.02608937,   165.00001005,
  546,   222.15772166,630577.14021094,   210.02719796,   165.00001005,
  547,   263.04386083,630856.50302327,   210.03248492,   165.00001006,
  548,   210.72193042,631115.28141134,   210.03738231,   165.00001007,
  549,   257.32596521,631363.76758707,   210.04208493,   165.00001008,
  550,   207.86298260,631607.10765684,   210.04669015,   165.00001009,
  551,   183.13149130,631716.89767344,   210.04876793,   165.00001010,
  552,   243.53074565,631890.88966344,   210.05206074,   165.00001010,
  553,   200.96651655,632096.98469899,   210.05596110,   165.00001011,
  554,   106.92238838,632354.18469160,   210.06082863,     0.00001012,
  555,    53.97039161,632643.79165924,   210.06630946,     0.00001013,
  556,    27.50239133,632790.44263189,   210.06908483,     0.00001014,
  557,    14.27989988,632865.65071953,   210.07050815,     0.00001014,
  558,     7.68236292,632608.18275621,   210.06563556,   165.00001013,
  559,    10.33293066,632046.61024821,   210.05500776,   165.00001011,
  560,    11.67231248,631492.21964960,   210.04451589,   165.00001009,
  561,     6.42042622,630930.78654309,   210.03389074,   165.00001007,
  562,     9.74155570,630662.87807431,   210.02882055,     0.00001006,
  563,    75.26770780,630518.89471259,   210.02609566,   165.00001005,
  564,   189.71486213,630401.86330242,   210.02388083,   165.00001005,
  565,   246.94547635,630593.85187550,   210.02751423,   165.00001006,
  566,   275.56593021,630940.37237101,   210.03407215,   165.00001007,
  567,   217.11543021,631233.19878340,   210.03961391,   165.00001008,
  568,   115.12877816,631237.23832236,   210.03969035,   165.00001008,
  569,    58.20341469,630955.23623309,   210.03435345,   165.00001007,
  570,    35.67835398,630530.22338028,   210.02631006,   165.00001005,
  571,    97.18292680,630175.37364946,   210.01959451,   165.00001004,
  572,   127.93691212,629986.58932352,   210.01602175,   165.00001003,
  573,   216.08031774,630011.82030111,   210.01649925,   165.00001003,
  574,   260.15317937,630275.04055991,   210.02148071,   165.00001004,
  575,   209.42559426,630526.28231616,   210.02623547,   165.00001005,
  576,   256.82758086,630771.53799515,   210.03087695,   165.00001006,
  577,   207.76308570,631310.80115886,   210.04108254,     0.00001008,
  578,   174.31838786,631998.54777484,   210.05409818,     0.00001011,
  579,   157.59141640,632595.98538618,   210.06540472,     0.00001013,
  580,    79.43030904,633022.62445545,   210.07347889,     0.00001015,
  581,    40.33854690,633238.20835943,   210.07755883,     0.00001016,
  582,    20.77921519,633051.22029472,   210.07402007,   165.00001015,
  583,    10.98542042,632514.39660225,   210.06386065,   165.00001013,
  584,    12.00959426,631961.78759217,   210.05340249,   165.00001011,
  585,     6.57340211,631401.23694916,   210.04279404,   165.00001009,
  586,    82.54335018,630967.64706698,   210.03458832,   165.00001007,
  587,   193.28284725,630870.13418622,   210.03274289,   165.00001007,
  588,   248.64360885,631071.60177093,   210.03655567,   165.00001007,
  589,   276.31702486,631422.53087521,   210.04319703,   165.00001009,
  590,   217.38363934,631717.19203444,   210.04877351,   165.00001010,
  591,   260.67771243,631983.70243116,   210.05381723,   165.00001011,
  592,   282.32117485,632367.10039182,   210.06107306,   165.00001012,
  593,   293.13995144,632808.93038273,   210.06943472,   165.00001014,
  594,   298.54671077,633279.96633821,   210.07834910,   165.00001016,
  595,   228.48297932,633634.61974378,   210.08506093,   165.00001017,
  596,   266.21441469,633931.07501631,   210.09067137,   165.00001018,
  597,   285.07871941,634329.40262099,   210.09820974,   165.00001020,
  598,   221.74471295,634647.68476248,   210.10423325,   165.00001021,
  599,   190.07672565,634794.96331539,   210.10702050,   165.00001021,
  600,   174.24195284,634856.73690000,   210.10818957,   165.00001022,
  601,   166.32391117,635172.75541845,   210.11417024,     0.00001023,
  602,    83.66435422,635622.73425946,   210.12268611,     0.00001025,
  603,   112.12413097,635975.15349608,   210.12935567,     0.00001026,
  604,    56.56364287,636278.79145184,   210.13510203,     0.00001027,
  605,    28.78309859,636432.41554952,   210.13800938,     0.00001028,
  606,    14.89256832,636511.03171287,   210.13949719,     0.00001028,
  607,     7.94709588,636255.14307156,   210.13465449,   165.00001027,
  608,    10.40919049,635694.18434997,   210.12403831,   165.00001025,
  609,    11.64009403,635139.87302509,   210.11354794,   165.00001023,
  610,    12.25542905,634588.88492971,   210.10312046,   165.00001021,
  611,     6.62798616,634028.87504020,   210.09252224,   165.00001019,
  612,     3.81417337,633453.67089067,   210.08163647,   165.00001016,
  613,    81.10719471,633012.52931681,   210.07328784,   165.00001015,
  614,   119.75365216,632780.07880449,   210.06888870,   165.00001014,
  615,    66.31184196,632520.99665733,   210.06398555,   165.00001013,
  616,    39.59091304,632117.62157989,   210.05635166,   165.00001011,
  617,   171.76044063,631904.05397997,   210.05230988,   165.00001010,
  618,   237.84521237,632047.34411898,   210.05502165,   165.00001011,
  619,   270.88760619,632369.06315599,   210.06111020,   165.00001012,
  620,   214.64380309,632649.01965618,   210.06640840,   165.00001013,
  621,   113.75690155,632646.14088803,   210.06635392,   165.00001013,
  622,    63.31345077,632370.86748572,   210.06114435,   165.00001012,
  623,    38.09172539,631959.39676633,   210.05335724,   165.00001011,
  624,    98.24586269,631907.80438838,   210.05238086,     0.00001010,
  625,    63.97293135,632199.79818130,   210.05790685,     0.00001012,
  626,    46.83646567,632399.25505939,   210.06168159,     0.00001012,
  627,    38.26823284,632552.44348006,   210.06458069,     0.00001013,
  628,    33.98411642,632682.49767245,   210.06704197,     0.00001013,
  629,    17.49205821,632775.15475024,   210.06879551,     0.00001014,
  630,     9.24602910,632823.28327111,   210.06970635,     0.00001014,
  631,     5.12301455,632552.14751309,   210.06457509,   165.00001013,
  632,     8.99650728,631983.56261595,   210.05381458,   165.00001011,
  633,    10.93325364,631425.43614915,   210.04325201,   165.00001009,
  634,    11.90162682,631169.53889774,   210.03840914,     0.00001008,
  635,     6.45081341,631202.57325390,   210.03903432,     0.00001008,
  636,     3.72540670,631220.89041375,   210.03938097,     0.00001008,
  637,    72.15270335,631060.47097558,   210.03634502,   165.00001007,
  638,   115.27635168,630803.84323848,   210.03148833,   165.00001006,
  639,   136.83817584,630663.64935187,   210.02883515,   165.00001006,
  640,    74.85408792,630747.69539031,   210.03042573,     0.00001006,
  641,    37.92704396,630950.70139140,   210.03426763,     0.00001007,
  642,    89.25352198,630882.62637385,   210.03297930,   165.00001007,
  643,   123.82676099,630672.17084707,   210.02899642,   165.00001006,
  644,   213.87838049,630686.04006537,   210.02925890,   165.00001006,
  645,   258.90419025,630943.04865640,   210.03412280,   165.00001007,
  646,   281.41709512,631321.62693380,   210.04128741,   165.00001008,
  647,   219.90854756,631630.01305440,   210.04712364,   165.00001009,
  648,   189.15427378,631772.32609643,   210.04981692,   165.00001010,
  649,   173.77713689,632128.60259937,   210.05655947,     0.00001011,
  650,    87.38856845,632598.70083269,   210.06545611,     0.00001013,
  651,    44.19428422,632835.54993089,   210.06993849,     0.00001014,
  652,    22.59714211,632955.77446197,   210.07221375,     0.00001014,
  653,    11.79857106,633017.68670906,   210.07338544,     0.00001015,
  654,     6.39928553,633050.44281457,   210.07400535,     0.00001015,
  655,     3.69964276,632771.62084888,   210.06872863,   165.00001014,
  656,     2.34982138,632188.50984801,   210.05769322,   165.00001012,
  657,     1.67491069,631601.75432933,   210.04658884,   165.00001009,
  658,     7.27245535,631023.85955203,   210.03565215,   165.00001007,
  659,    82.83622767,630592.05514515,   210.02748023,   165.00001005,
  660,   120.61811384,630364.27292364,   210.02316943,   165.00001005,
  661,   139.50905692,630535.50179503,   210.02640995,     0.00001005,
  662,    70.25452846,630913.07621258,   210.03355557,     0.00001007,
  663,    35.62726423,631103.66340311,   210.03716244,     0.00001007,
  664,    88.10363211,631029.37898028,   210.03575660,   165.00001007,
  665,   196.01681606,630946.79575083,   210.03419371,   165.00001007,
  666,   249.97340803,631155.57811778,   210.03814493,   165.00001008,
  667,   276.95170401,631510.04328335,   210.04485320,   165.00001009,
  668,   290.44085201,631937.34984801,   210.05294000,   165.00001011,
  669,   297.18542600,632401.07711222,   210.06171607,   165.00001012,
  670,   227.79271300,632752.03772581,   210.06835802,   165.00001014,
  671,   265.86135650,633046.61501429,   210.07393291,   165.00001015,
  672,   212.13067825,633313.00064023,   210.07897427,   165.00001016,
  673,   185.26533913,633434.31343491,   210.08127013,   165.00001016,
  674,   171.83266956,633483.08981397,   210.08219322,   165.00001016,
  675,    92.35133478,633661.62098525,   210.08557193,     0.00001017,
  676,    46.67566739,633911.86955254,   210.09030790,     0.00001018,
  677,    23.83783370,634038.79381774,   210.09270995,     0.00001019,
  678,    12.41891685,633807.05593188,   210.08832430,   165.00001018,
  679,    12.64445842,633258.16997082,   210.07793660,   165.00001016,
  680,    12.75722921,632709.89297207,   210.06756043,   165.00001014,
  681,    12.81361461,632161.92045462,   210.05719002,   165.00001011,
  682,    12.84180730,631614.10017769,   210.04682249,   165.00001009,
  683,    12.85590365,631066.35602100,   210.03645640,   165.00001007,
  684,    85.62795183,630649.62692460,   210.02856978,   165.00001006,
  685,   194.77897591,630560.35935820,   210.02688038,   165.00001005,
  686,   176.58948796,630634.82255691,   210.02828960,   165.00001006,
  687,   167.49474398,630660.17413820,   210.02876938,   165.00001006,
  688,   162.94737199,630660.96991056,   210.02878444,   165.00001006,
  689,   233.43868599,630780.46477865,   210.03104589,   165.00001006,
  690,   268.68434300,631090.28619479,   210.03690928,   165.00001007,
  691,   213.54217150,631364.29388455,   210.04209489,   165.00001008,
  692,   258.73608575,631620.39471134,   210.04694161,   165.00001009,
  693,   281.33304287,631890.51910662,   210.05205373,   225.00001010,
  694,   249.56652144,632144.13828582,   210.05685349,   165.00001011,
  695,   203.98326072,632366.52785744,   210.06106222,   165.00001012,
  696,   253.95663036,632893.81962494,   210.07104125,     0.00001014,
  697,   197.26831518,633706.02449044,   210.08641227,     0.00001017,
  698,   168.92415759,634365.17090482,   210.09888666,     0.00001020,
  699,   154.75207879,634947.78809341,   210.10991272,     0.00001022,
  700,    77.87603940,635366.51866940,   210.11783722,     0.00001024,
  701,    39.43801970,635577.68393873,   210.12183353,     0.00001024,
  702,    20.21900985,635388.06655515,   210.11824501,   165.00001024,
  703,    16.54450492,634860.24084481,   210.10825588,   165.00001022,
  704,    14.70725246,634322.49397119,   210.09807899,   165.00001020,
  705,    13.78862623,633779.78651615,   210.08780822,   165.00001018,
  706,     7.39431312,633223.91577039,   210.07728834,   165.00001015,
  707,   155.66215656,632923.41737934,   210.07160139,   165.00001014,
  708,   157.03107828,632892.26516572,   210.07101183,   165.00001014,
  709,   157.71553914,632864.80904041,   210.07049222,   165.00001014,
  710,    85.29276957,632600.22395950,   210.06548493,   225.00001013,
  711,    78.78138478,632085.55740090,   210.05574484,   225.00001011,
  712,    39.89069239,631597.16710335,   210.04650203,   165.00001009,
  713,    20.44534620,631111.77193633,   210.03731590,   165.00001007,
  714,    89.42267310,630715.53433467,   210.02981708,   165.00001006,
  715,   123.91133655,630505.53551598,   210.02584284,   165.00001005,
  716,   141.15566827,630388.65608836,   210.02363089,   165.00001005,
  717,   149.77783414,630318.33635669,   210.02230008,   165.00001004,
  718,   154.08891707,630271.29647279,   210.02140985,   165.00001004,
  719,   156.24445853,630235.89651256,   210.02073990,   165.00001004,
  720,   157.32222927,630206.31651459,   210.02018010,   165.00001004,
  721,   157.86111463,630476.64649754,   210.02529611,     0.00001005,
  722,   149.22055732,631029.39347101,   210.03575688,     0.00001007,
  723,   144.90027866,631558.81093937,   210.04577613,     0.00001009,
  724,   142.74013933,632076.56365538,   210.05557463,     0.00001011,
  725,    71.87006966,632462.86199508,   210.06288535,     0.00001013,
  726,    36.43503483,632657.81114670,   210.06657478,     0.00001013,
  727,    18.71751742,632757.08570413,   210.06845355,     0.00001014,
  728,     9.85875871,632511.52296457,   210.06380626,   165.00001013,
  729,    11.36437935,631847.72457666,   210.05124384,   225.00001010,
  730,    41.81718968,631241.45136456,   210.03977009,   165.00001008,
  731,   100.10859484,630902.91774034,   210.03336332,   165.00001007,
  732,   129.25429742,630721.77091016,   210.02993510,   165.00001006,
  733,   216.59214871,630750.29447698,   210.03047491,   165.00001006,
  734,   260.26107435,630906.63024231,   210.03343358,   225.00001007,
  735,   239.03053718,630995.35510684,   210.03511270,   225.00001007,
  736,   228.41526859,631026.75752078,   210.03570699,   225.00001007,
  737,   223.10763429,631029.49870964,   210.03575887,   225.00001007,
  738,   220.45381715,631125.90928617,   210.03758345,   165.00001008,
  739,   189.42690857,631269.69455624,   210.04030459,   165.00001008,
  740,   246.67845429,631460.68417297,   210.04391908,   165.00001009,
  741,   275.30422714,631806.25296322,   210.05045899,   165.00001010,
  742,   289.61711357,632229.11134001,   210.05846161,   165.00001012,
  743,   296.77355679,632690.61451007,   210.06719558,   165.00001013,
  744,   227.58677839,633337.46307679,   210.07943723,     0.00001016,
  745,   184.08377153,634078.47003008,   210.09346083,     0.00001019,
  746,   101.94326640,634593.31866175,   210.10320437,     0.00001021,
  747,    60.87470777,634886.39097863,   210.10875078,     0.00001022,
  748,    40.34310210,635068.58299957,   210.11219877,     0.00001022,
  749,    29.58614646,635194.45561009,   210.11458092,     0.00001023,
  750,    24.21225128,635291.29268919,   210.11641356,     0.00001023,
  751,    21.53009609,635076.62887774,   210.11235104,   165.00001022,
  752,    17.22373123,634552.38573004,   210.10242971,   165.00001020,
  753,    15.07503587,634016.52347400,   210.09228848,   165.00001018,
  754,     8.06972388,633464.18400490,   210.08183543,   165.00001016,
  755,   156.03560710,633165.57356412,   210.07618421,   165.00001015,
  756,   157.25658344,633135.49947064,   210.07561505,   165.00001015,
  757,   230.63442400,633239.70324752,   210.07758712,   165.00001016,
  758,   267.32506477,633434.03029058,   210.08126477,   225.00001016,
  759,   222.80681357,633614.26763517,   210.08467577,   165.00001017,
  760,   263.41389072,633895.46486647,   210.08999744,   165.00001018,
  761,   210.95341964,634155.32598850,   210.09491533,   165.00001019,
  762,   257.48906027,634404.52241575,   210.09963139,   165.00001020,
  763,   280.75758364,634779.36633808,   210.10672533,   165.00001021,
  764,   292.39241325,635217.03629577,   210.11500826,   165.00001023,
  765,   225.44530039,635555.14414355,   210.12140697,   165.00001024,
  766,   191.97213133,635712.49548394,   210.12438485,   165.00001025,
  767,   175.23587577,635779.46985981,   210.12565234,   165.00001025,
  768,   239.63300845,635932.23381469,   210.12854341,   165.00001026,
  769,   199.06641150,636127.89273374,   210.13224627,   165.00001026,
  770,   102.05729394,636372.91536653,   210.13688333,     0.00001027,
  771,    51.57618991,636649.45560062,   210.14211687,     0.00001028,
  772,    26.33309009,636789.69226739,   210.14477086,     0.00001029,
  773,    13.70779336,636861.76582043,   210.14613486,     0.00001029,
  774,     7.39064863,636602.74297883,   210.14123283,   165.00001028,
  775,    10.16235317,636040.33834500,   210.13058929,   165.00001026,
  776,    11.54354926,635485.40893230,   210.12008722,   165.00001024,
  777,    12.22970829,634934.20075888,   210.10965558,   165.00001022,
  778,     6.63379114,634374.15502090,   210.09905668,   165.00001020,
  779,    82.53233026,633940.65400266,   210.09085265,   165.00001018,
  780,   193.24359562,633843.05063276,   210.08900550,   165.00001018,
  781,   248.59690007,634044.36348833,   210.09281536,   165.00001019,
  782,   203.50684960,634264.15020098,   210.09697483,   165.00001019,
  783,   180.96040895,634254.19122972,   210.09678636,   225.00001019,
  784,   199.38599385,634236.81471800,   210.09645751,   165.00001019,
  785,   178.89779861,634323.72550759,   210.09810230,   165.00001020,
  786,   168.65282217,634355.31658811,   210.09870016,   165.00001020,
  787,   236.29462823,634490.22196192,   210.10125325,   165.00001020,
  788,   197.34996334,634676.78218984,   210.10478392,   165.00001021,
  789,   105.11215856,634627.21397247,   210.10384584,   165.00001021,
  790,    58.99286879,634328.60298495,   210.09819461,   165.00001020,
  791,   108.69789495,634036.44632315,   210.09266552,   165.00001019,
  792,   133.55014756,633878.49276289,   210.08967624,   165.00001018,
  793,   145.97605483,634084.63989038,   210.09357759,     0.00001019,
  794,    74.96882924,634482.34064521,   210.10110410,     0.00001020,
  795,    37.98506777,634685.65762290,   210.10495189,     0.00001021,
  796,    19.49306118,634789.11821843,   210.10690988,     0.00001021,
  797,    10.24695752,634842.65021545,   210.10792298,     0.00001022,
  798,     5.62381941,634871.21757694,   210.10846362,     0.00001022,
  799,     3.31218105,634590.30234109,   210.10314728,   165.00001021,
  800,     8.09130532,634016.82857987,   210.09229426,   165.00001018,
  801,    10.48081940,633456.25836788,   210.08168543,   165.00001016,
  802,    11.67553741,632902.13977367,   210.07119871,   165.00001014,
  803,    12.27285951,632351.24685165,   210.06077303,   165.00001012,
  804,    12.57149002,631801.96664449,   210.05037787,   165.00001010,
  805,    12.72078112,631253.49269606,   210.03999797,   165.00001008,
  806,    85.56040888,630836.39880186,   210.03210444,   165.00001006,
  807,    49.21520975,630781.99487921,   210.03107485,     0.00001006,
  808,    25.10760222,630915.77590448,   210.03360666,     0.00001007,
  809,    13.05379580,630984.46638471,   210.03490663,     0.00001007,
  810,    76.81689524,630849.23359214,   210.03234734,   165.00001006,
  811,   117.60844762,630605.19917313,   210.02772898,   165.00001006,
  812,   210.76922381,630602.27894531,   210.02767371,   165.00001006,
  813,   184.58461191,630719.91581331,   210.02990000,   165.00001006,
  814,   244.25730595,630897.83122922,   210.03326706,   165.00001007,
  815,   201.32865298,631105.88591887,   210.03720450,   165.00001007,
  816,   107.09932649,631067.05624543,   210.03646965,   165.00001007,
  817,    59.98504557,631070.80807906,   210.03654065,     0.00001007,
  818,    30.49390342,631233.67015091,   210.03962283,     0.00001008,
  819,    15.75002628,631316.90918819,   210.04119813,     0.00001008,
  820,     8.38076136,631360.34456984,   210.04202015,     0.00001008,
  821,     4.69997609,631383.88986102,   210.04246574,     0.00001008,
  822,     2.86416610,631397.50528055,   210.04272342,     0.00001009,
  823,     1.95105349,631406.17263943,   210.04288745,     0.00001009,
  824,     1.49920994,631115.38307725,   210.03738424,   165.00001007,
  825,     1.27777522,630526.38161418,   210.02623735,   165.00001005,
  826,    79.87109356,630375.44954197,   210.02338095,     0.00001005,
  827,    40.47129193,630592.06579988,   210.02748043,     0.00001005,
  828,    20.77442586,630702.30805581,   210.02956677,     0.00001006,
  829,    80.71834521,630884.99500740,   210.03302413,     0.00001007,
  830,   110.69202537,631229.53363836,   210.03954454,     0.00001008,
  831,   125.68029388,631655.00377691,   210.04759659,     0.00001010,
  832,    63.38563087,631698.32240522,   210.04841640,   165.00001010,
  833,    38.17428971,631287.13022591,   210.04063456,   165.00001008,
  834,    98.33449530,630938.84600259,   210.03404326,   165.00001007,
  835,   128.41530116,630752.99560004,   210.03052603,   165.00001006,
  836,   216.22127201,630779.34139553,   210.03102463,   165.00001006,
  837,   187.35972977,630911.78716265,   210.03353117,   165.00001007,
  838,   245.69434602,631097.28446289,   210.03704172,   165.00001007,
  839,   202.09698311,631309.30881887,   210.04105429,   165.00001008,
  840,   253.06356212,631534.59776402,   210.04531790,   165.00001009,
  841,   205.78168834,631766.51917864,   210.04970702,   165.00001010,
  842,   103.43993236,631729.11805960,   210.04899921,   165.00001010,
  843,    58.20250912,631426.07441784,   210.04326409,   165.00001009,
  844,    35.58124970,631000.88514734,   210.03521736,   165.00001007,
  845,    24.26687316,630811.61173240,   210.03163535,     0.00001006,
  846,    12.67018853,630878.09840713,   210.03289361,     0.00001007,
  847,     6.86712312,630913.26553188,   210.03355915,     0.00001007,
  848,     3.96093423,630932.75599895,   210.03392801,     0.00001007,
  849,     2.50340078,630944.39176584,   210.03414822,     0.00001007,
  850,     1.77063738,630655.08499833,   210.02867307,   165.00001006,
  851,    80.10075339,630208.45346533,   210.02022054,   165.00001004,
  852,   119.26280718,629973.30783807,   210.01577040,   165.00001003,
  853,   211.60650585,629974.87256542,   210.01580001,   165.00001003,
  854,   185.01165249,630094.78521439,   210.01806936,   165.00001004,
  855,   244.47781040,630273.86621147,   210.02145848,   165.00001004,
  856,   274.20969457,630613.50368443,   210.02788614,   165.00001006,
  857,   289.07464897,631033.41546665,   210.03583300,   165.00001007,
  858,   223.74124735,631362.48404389,   210.04206064,   165.00001008,
  859,   263.83884082,631646.12816615,   210.04742862,   165.00001009,
  860,   211.12206963,631907.05776868,   210.05236673,   165.00001010,
  861,   184.76321171,632025.65123858,   210.05461111,   165.00001011,
  862,   171.58339537,632073.07509508,   210.05550861,   165.00001011,
  863,   237.75815824,632215.88985524,   210.05821139,   165.00001012,
  864,   270.84527921,632537.37600613,   210.06429553,   165.00001013,
  865,   287.38862065,632948.19698935,   210.07207034,   165.00001014,
  866,   222.89511216,633569.70767185,   210.08383247,     0.00001017,
  867,   111.94820922,634172.42561375,   210.09523894,     0.00001019,
  868,    56.47463191,634475.58669120,   210.10097628,     0.00001020,
